id,created_at,favorite_count,retweet_count,Reply_Count,Quote Count,text,entities,screen_name,Source,Place,User ID,Lang,MediaURL
1200529207975014400,2019-11-29 21:37:22+00:00,7,0,0,0,#PurpleReign https://t.co/SU8IVABaLD,"{'hashtags': [{'text': 'PurpleReign', 'indices': [0, 12]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1200529120351768576, 'id_str': '1200529120351768576', 'indices': [13, 36], 'media_url': 'http://pbs.twimg.com/media/EKki39EUUAAJzaY.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EKki39EUUAAJzaY.jpg', 'url': 'https://t.co/SU8IVABaLD', 'display_url': 'pic.twitter.com/SU8IVABaLD', 'expanded_url': 'https://twitter.com/LaConnerWhitney/status/1200529207975014400/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 585, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 999, 'h': 2048, 'resize': 'fit'}, 'small': {'w': 332, 'h': 680, 'resize': 'fit'}}}]}",Dr_Whitney_M,Twitter for Android,,888483958282829824,qme,http://pbs.twimg.com/media/EKki39EUUAAJzaY.jpg
1200529206523809792,2019-11-29 21:37:22+00:00,0,0,0,0,#PurpleReign https://t.co/vh0SrgUxCQ,"{'hashtags': [{'text': 'PurpleReign', 'indices': [0, 12]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1200529197547974656, 'id_str': '1200529197547974656', 'indices': [13, 36], 'media_url': 'http://pbs.twimg.com/media/EKki8cpU8AAEQ_E.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EKki8cpU8AAEQ_E.jpg', 'url': 'https://t.co/vh0SrgUxCQ', 'display_url': 'pic.twitter.com/vh0SrgUxCQ', 'expanded_url': 'https://twitter.com/T_Rev_InOz/status/1200529206523809792/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 1200, 'h': 901, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1538, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 511, 'resize': 'fit'}}}]}",T_Rev_InOz,Twitter for iPhone,,1888626096,qme,http://pbs.twimg.com/media/EKki8cpU8AAEQ_E.jpg
1200528950532820994,2019-11-29 21:36:21+00:00,0,0,0,0,Let's GO COUGARS @WSUPullman #AppleCup https://t.co/EiJ1VyUO5X,"{'hashtags': [{'text': 'AppleCup', 'indices': [29, 38]}], 'urls': [], 'user_mentions': [{'screen_name': 'WSUPullman', 'name': 'WSU Pullman', 'id': 22080148, 'id_str': '22080148', 'indices': [17, 28]}], 'symbols': [], 'media': [{'id': 1200528942953721856, 'id_str': '1200528942953721856', 'indices': [39, 62], 'media_url': 'http://pbs.twimg.com/tweet_video_thumb/EKkitoNU8AAmuUe.jpg', 'media_url_https': 'https://pbs.twimg.com/tweet_video_thumb/EKkitoNU8AAmuUe.jpg', 'url': 'https://t.co/EiJ1VyUO5X', 'display_url': 'pic.twitter.com/EiJ1VyUO5X', 'expanded_url': 'https://twitter.com/ortizee21ios08/status/1200528950532820994/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 480, 'h': 204, 'resize': 'fit'}, 'medium': {'w': 480, 'h': 204, 'resize': 'fit'}, 'small': {'w': 480, 'h': 204, 'resize': 'fit'}}}]}",ortizee21ios08,Twitter for Android,"Place(_api=<tweepy.api.API object at 0x7fb4ba97ca90>, id='0dd0c9c93b5519e1', url='https://api.twitter.com/1.1/geo/id/0dd0c9c93b5519e1.json', place_type='city', name='Richland', full_name='Richland, WA', country_code='US', country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7fb4ba97ca90>, type='Polygon', coordinates=[[[-119.348075, 46.164988], [-119.348075, 46.351367], [-119.211248, 46.351367], [-119.211248, 46.164988]]]), attributes={})",17755895,en,http://pbs.twimg.com/tweet_video_thumb/EKkitoNU8AAmuUe.jpg
1200528728075325440,2019-11-29 21:35:28+00:00,67,4,1,1,Spectacular day for football in the Pacific NW! #AppleCup https://t.co/xnevy5PANR,"{'hashtags': [{'text': 'AppleCup', 'indices': [48, 57]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1200528719833493505, 'id_str': '1200528719833493505', 'indices': [58, 81], 'media_url': 'http://pbs.twimg.com/media/EKkigpBUcAEnVGc.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EKkigpBUcAEnVGc.jpg', 'url': 'https://t.co/xnevy5PANR', 'display_url': 'pic.twitter.com/xnevy5PANR', 'expanded_url': 'https://twitter.com/NevilleRay/status/1200528728075325440/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 2048, 'h': 1536, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 900, 'resize': 'fit'}, 'small': {'w': 680, 'h': 510, 'resize': 'fit'}}}]}",NevilleRay,Twitter for iPhone,,2389775310,en,http://pbs.twimg.com/media/EKkigpBUcAEnVGc.jpg
1200528692104974336,2019-11-29 21:35:19+00:00,0,0,0,0,"Congrats to @gordo1_ !  #5000passingyards #GoCougs #WSUvsUW #AppleCup 🍎🏆
@WSUCougarFB @ButchTCougar https://t.co/P9M8Oyqifd","{'hashtags': [{'text': '5000passingyards', 'indices': [24, 41]}, {'text': 'GoCougs', 'indices': [42, 50]}, {'text': 'WSUvsUW', 'indices': [51, 59]}, {'text': 'AppleCup', 'indices': [60, 69]}], 'urls': [], 'user_mentions': [{'screen_name': 'gordo1_', 'name': 'Anthony Gordon', 'id': 1538064493, 'id_str': '1538064493', 'indices': [12, 20]}, {'screen_name': 'WSUCougarFB', 'name': 'Washington State Football', 'id': 1250265324, 'id_str': '1250265324', 'indices': [73, 85]}, {'screen_name': 'ButchTCougar', 'name': 'Butch T. Cougar', 'id': 72639192, 'id_str': '72639192', 'indices': [86, 99]}], 'symbols': [], 'media': [{'id': 1200528680214122496, 'id_str': '1200528680214122496', 'indices': [100, 123], 'media_url': 'http://pbs.twimg.com/tweet_video_thumb/EKkieVbU0AA-f6Q.jpg', 'media_url_https': 'https://pbs.twimg.com/tweet_video_thumb/EKkieVbU0AA-f6Q.jpg', 'url': 'https://t.co/P9M8Oyqifd', 'display_url': 'pic.twitter.com/P9M8Oyqifd', 'expanded_url': 'https://twitter.com/CTCABO/status/1200528692104974336/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 480, 'h': 270, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 480, 'h': 270, 'resize': 'fit'}, 'large': {'w': 480, 'h': 270, 'resize': 'fit'}}}]}",CTCABO,Twitter for iPhone,"Place(_api=<tweepy.api.API object at 0x7fb4ba97ca90>, id='41647560efe1db77', url='https://api.twitter.com/1.1/geo/id/41647560efe1db77.json', place_type='city', name='Pasco', full_name='Pasco, WA', country_code='US', country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7fb4ba97ca90>, type='Polygon', coordinates=[[[-119.230869, 46.198319], [-119.230869, 46.292793], [-119.033335, 46.292793], [-119.033335, 46.198319]]]), attributes={})",24111517,en,http://pbs.twimg.com/tweet_video_thumb/EKkieVbU0AA-f6Q.jpg
1200528611897249792,2019-11-29 21:35:00+00:00,16,2,1,0,Happy Apple Cup game day! Looking forward to a great game of football. #AppleCup #UWvsWSU https://t.co/GokfjcFFyn,"{'hashtags': [{'text': 'AppleCup', 'indices': [71, 80]}, {'text': 'UWvsWSU', 'indices': [81, 89]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1200528606209822720, 'id_str': '1200528606209822720', 'indices': [90, 113], 'media_url': 'http://pbs.twimg.com/media/EKkiaBvU0AA0mKW.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EKkiaBvU0AA0mKW.jpg', 'url': 'https://t.co/GokfjcFFyn', 'display_url': 'pic.twitter.com/GokfjcFFyn', 'expanded_url': 'https://twitter.com/KimWyman12/status/1200528611897249792/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 359, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 634, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1082, 'resize': 'fit'}}}]}",KimWyman12,Twitter for iPhone,,326408771,en,http://pbs.twimg.com/media/EKkiaBvU0AA0mKW.jpg
1200528610764845056,2019-11-29 21:35:00+00:00,0,0,0,0,#purplereign Paella time https://t.co/mfPLlRL65M,"{'hashtags': [{'text': 'purplereign', 'indices': [0, 12]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1200528568934993920, 'id_str': '1200528568934993920', 'indices': [25, 48], 'media_url': 'http://pbs.twimg.com/media/EKkiX24UEAAcrF9.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EKkiX24UEAAcrF9.jpg', 'url': 'https://t.co/mfPLlRL65M', 'display_url': 'pic.twitter.com/mfPLlRL65M', 'expanded_url': 'https://twitter.com/dagaring/status/1200528610764845056/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 900, 'h': 1200, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}, 'large': {'w': 1536, 'h': 2048, 'resize': 'fit'}}}]}",dagaring,Twitter for iPhone,,135970138,it,http://pbs.twimg.com/media/EKkiX24UEAAcrF9.jpg
1200528508721623040,2019-11-29 21:34:35+00:00,0,0,0,0,And she’s already over this #AppleCup https://t.co/zgDFaScD15,"{'hashtags': [{'text': 'AppleCup', 'indices': [28, 37]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1200528497795465216, 'id_str': '1200528497795465216', 'indices': [38, 61], 'media_url': 'http://pbs.twimg.com/media/EKkiTt3VAAAwU_o.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EKkiTt3VAAAwU_o.jpg', 'url': 'https://t.co/zgDFaScD15', 'display_url': 'pic.twitter.com/zgDFaScD15', 'expanded_url': 'https://twitter.com/mushvillemayor/status/1200528508721623040/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 900, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 1536, 'h': 2048, 'resize': 'fit'}}}]}",mushvillemayor,Twitter for iPhone,,3895070952,en,http://pbs.twimg.com/media/EKkiTt3VAAAwU_o.jpg
1200528406384824320,2019-11-29 21:34:11+00:00,2,0,2,0,Hooo boy...so much for easing into the day! #DrinkUp 🍻🍻 #AppleCup https://t.co/96207CJ8ee,"{'hashtags': [{'text': 'DrinkUp', 'indices': [44, 52]}, {'text': 'AppleCup', 'indices': [56, 65]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1200528398327541760, 'id_str': '1200528398327541760', 'indices': [66, 89], 'media_url': 'http://pbs.twimg.com/media/EKkiN7UU8AAeZE2.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EKkiN7UU8AAeZE2.jpg', 'url': 'https://t.co/96207CJ8ee', 'display_url': 'pic.twitter.com/96207CJ8ee', 'expanded_url': 'https://twitter.com/pfkurd3/status/1200528406384824320/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1536, 'h': 2048, 'resize': 'fit'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 900, 'h': 1200, 'resize': 'fit'}}}]}",pfkurd3,Twitter for iPhone,,369032157,en,http://pbs.twimg.com/media/EKkiN7UU8AAeZE2.jpg
1200527839549767681,2019-11-29 21:31:56+00:00,1,0,1,0,"So I’m watching with my Huskie parents, and it only took one sack for them to start trashing their team.… https://t.co/N9gjEfUITD","{'hashtags': [], 'urls': [{'url': 'https://t.co/N9gjEfUITD', 'expanded_url': 'https://twitter.com/i/web/status/1200527839549767681', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [106, 129]}], 'user_mentions': [], 'symbols': []}",Lattecoug,Twitter for iPhone,,125796768,en,NA
1200527817361854464,2019-11-29 21:31:51+00:00,1,0,0,0,Beautiful day for a ball game! #AppleCup https://t.co/J2vS6jYjka,"{'hashtags': [{'text': 'AppleCup', 'indices': [31, 40]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1200527803835248640, 'id_str': '1200527803835248640', 'indices': [41, 64], 'media_url': 'http://pbs.twimg.com/media/EKkhrUqUcAAIUWs.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EKkhrUqUcAAIUWs.jpg', 'url': 'https://t.co/J2vS6jYjka', 'display_url': 'pic.twitter.com/J2vS6jYjka', 'expanded_url': 'https://twitter.com/legalmindedpunk/status/1200527817361854464/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 1200, 'h': 808, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 458, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1379, 'resize': 'fit'}}}]}",legalmindedpunk,Twitter for Android,,21057630,en,http://pbs.twimg.com/media/EKkhrUqUcAAIUWs.jpg
1200527807182327808,2019-11-29 21:31:48+00:00,0,0,0,0,@UW_Football don’t realize the game started. Allow the Cougs to run the field. #AppleCup https://t.co/nkMtyd1VYI,"{'hashtags': [{'text': 'AppleCup', 'indices': [79, 88]}], 'urls': [], 'user_mentions': [{'screen_name': 'UW_Football', 'name': 'Washington Football', 'id': 224511378, 'id_str': '224511378', 'indices': [0, 12]}], 'symbols': [], 'media': [{'id': 1200527605008461824, 'id_str': '1200527605008461824', 'indices': [89, 112], 'media_url': 'http://pbs.twimg.com/media/EKkhfv-UcAAZO2c.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EKkhfv-UcAAZO2c.jpg', 'url': 'https://t.co/nkMtyd1VYI', 'display_url': 'pic.twitter.com/nkMtyd1VYI', 'expanded_url': 'https://twitter.com/gbrandallen/status/1200527807182327808/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 510, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1536, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 900, 'resize': 'fit'}}}]}",gbrandallen,Twitter for iPhone,"Place(_api=<tweepy.api.API object at 0x7fb4ba97ca90>, id='0fc343f5cb15b000', url='https://api.twitter.com/1.1/geo/id/0fc343f5cb15b000.json', place_type='poi', name='Alaska Airlines Field at Husky Stadium', full_name='Alaska Airlines Field at Husky Stadium', country_code='US', country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7fb4ba97ca90>, type='Polygon', coordinates=[[[-122.30292, 47.650431], [-122.30292, 47.650431], [-122.30292, 47.650431], [-122.30292, 47.650431]]]), attributes={})",1899000746,en,http://pbs.twimg.com/media/EKkhfv-UcAAZO2c.jpg
1200527678471839746,2019-11-29 21:31:17+00:00,9,1,3,0,Over/Under number of times Borghi gets compared to .@run__cmc during the #AppleCup https://t.co/Qwzx0BTWEs,"{'hashtags': [{'text': 'AppleCup', 'indices': [73, 82]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1200527635148877825, 'id_str': '1200527635148877825', 'indices': [83, 106], 'media_url': 'http://pbs.twimg.com/tweet_video_thumb/EKkhhgQWsAEYk6L.jpg', 'media_url_https': 'https://pbs.twimg.com/tweet_video_thumb/EKkhhgQWsAEYk6L.jpg', 'url': 'https://t.co/Qwzx0BTWEs', 'display_url': 'pic.twitter.com/Qwzx0BTWEs', 'expanded_url': 'https://twitter.com/CoachMckieJr/status/1200527678471839746/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 220, 'h': 200, 'resize': 'fit'}, 'medium': {'w': 220, 'h': 200, 'resize': 'fit'}, 'large': {'w': 220, 'h': 200, 'resize': 'fit'}}}]}",CoachMckieJr,Twitter for iPhone,,711203861671911424,en,http://pbs.twimg.com/tweet_video_thumb/EKkhhgQWsAEYk6L.jpg
1200527616798650368,2019-11-29 21:31:03+00:00,1,0,0,0,#purplereign https://t.co/KwnpzswuZk,"{'hashtags': [{'text': 'purplereign', 'indices': [0, 12]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1200526733574725633, 'id_str': '1200526733574725633', 'indices': [13, 36], 'media_url': 'http://pbs.twimg.com/media/EKkgtBoU4AEqzl4.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EKkgtBoU4AEqzl4.jpg', 'url': 'https://t.co/KwnpzswuZk', 'display_url': 'pic.twitter.com/KwnpzswuZk', 'expanded_url': 'https://twitter.com/jazzfish99/status/1200527616798650368/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 680, 'h': 510, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 900, 'resize': 'fit'}, 'large': {'w': 1600, 'h': 1200, 'resize': 'fit'}}}]}",jazzfish99,Twitter for Android,,2513031572,qme,http://pbs.twimg.com/media/EKkgtBoU4AEqzl4.jpg
1200527373852127233,2019-11-29 21:30:05+00:00,0,0,0,0,"Who doesn’t like a good rivalry? During today's University of Washington and Washington State #AppleCup, Brian, a F… https://t.co/iU3tnGeTWN","{'hashtags': [{'text': 'AppleCup', 'indices': [94, 103]}], 'urls': [{'url': 'https://t.co/iU3tnGeTWN', 'expanded_url': 'https://twitter.com/i/web/status/1200527373852127233', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",WeAreIntel,Khoros Publishing,,14435488,en,NA
1200527358232424449,2019-11-29 21:30:01+00:00,2,1,1,0,Old friends ..... rivals today. #AppleCup https://t.co/0DkULurvXV,"{'hashtags': [{'text': 'AppleCup', 'indices': [32, 41]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1200527353455112192, 'id_str': '1200527353455112192', 'indices': [42, 65], 'media_url': 'http://pbs.twimg.com/media/EKkhRG3U8AAHJeG.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EKkhRG3U8AAHJeG.jpg', 'url': 'https://t.co/0DkULurvXV', 'display_url': 'pic.twitter.com/0DkULurvXV', 'expanded_url': 'https://twitter.com/dheersink/status/1200527358232424449/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 314, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 554, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 946, 'h': 2048, 'resize': 'fit'}}}]}",dheersink,Twitter for iPhone,"Place(_api=<tweepy.api.API object at 0x7fb4ba97ca90>, id='08a26cd724eca51d', url='https://api.twitter.com/1.1/geo/id/08a26cd724eca51d.json', place_type='city', name='Graham', full_name='Graham, WA', country_code='US', country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x7fb4ba97ca90>, type='Polygon', coordinates=[[[-122.338034, 47.016521], [-122.338034, 47.09723], [-122.206872, 47.09723], [-122.206872, 47.016521]]]), attributes={})",743591168,en,http://pbs.twimg.com/media/EKkhRG3U8AAHJeG.jpg
1200527246605242369,2019-11-29 21:29:34+00:00,0,0,0,0,"PSA, the #AppleCup is on right now so I’ll try not to be anymore insufferable than I am on any other game day. But… https://t.co/uAupkiKApQ","{'hashtags': [{'text': 'AppleCup', 'indices': [9, 18]}], 'urls': [{'url': 'https://t.co/uAupkiKApQ', 'expanded_url': 'https://twitter.com/i/web/status/1200527246605242369', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}], 'user_mentions': [], 'symbols': []}",LM_Shepard,Twitter for iPhone,,316752118,en,NA
1200527225348481024,2019-11-29 21:29:29+00:00,3,0,0,1,Apple Cup shenanigans #AppleCup #GoDawgs l https://t.co/RIhQH2xCqa,"{'hashtags': [{'text': 'AppleCup', 'indices': [22, 31]}, {'text': 'GoDawgs', 'indices': [32, 40]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1200527207807873024, 'id_str': '1200527207807873024', 'indices': [43, 66], 'media_url': 'http://pbs.twimg.com/media/EKkhIoSUcAAc320.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EKkhIoSUcAAc320.jpg', 'url': 'https://t.co/RIhQH2xCqa', 'display_url': 'pic.twitter.com/RIhQH2xCqa', 'expanded_url': 'https://twitter.com/mzwiz/status/1200527225348481024/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 766, 'h': 1024, 'resize': 'fit'}, 'large': {'w': 766, 'h': 1024, 'resize': 'fit'}, 'small': {'w': 509, 'h': 680, 'resize': 'fit'}}}]}",mzwiz,Twitter for iPhone,,238412222,en,http://pbs.twimg.com/media/EKkhIoSUcAAc320.jpg
1200527082381381632,2019-11-29 21:28:55+00:00,4,0,1,0,Apple Cup 2019 #purplereign https://t.co/d5RIBfstZh,"{'hashtags': [{'text': 'purplereign', 'indices': [15, 27]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1200527032796336128, 'id_str': '1200527032796336128', 'indices': [28, 51], 'media_url': 'http://pbs.twimg.com/media/EKkg-cUUUAAN7Jo.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EKkg-cUUUAAN7Jo.jpg', 'url': 'https://t.co/d5RIBfstZh', 'display_url': 'pic.twitter.com/d5RIBfstZh', 'expanded_url': 'https://twitter.com/kyleenw/status/1200527082381381632/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 511, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 901, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1538, 'resize': 'fit'}}}]}",kyleenw,Twitter for iPhone,,34534455,en,http://pbs.twimg.com/media/EKkg-cUUUAAN7Jo.jpg
1200526836834291713,2019-11-29 21:27:57+00:00,16,3,3,1,Raise ‘em right! #GoCougs #AppleCup https://t.co/tBo6ApdEgz,"{'hashtags': [{'text': 'GoCougs', 'indices': [17, 25]}, {'text': 'AppleCup', 'indices': [26, 35]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1200526832140816384, 'id_str': '1200526832140816384', 'indices': [36, 59], 'media_url': 'http://pbs.twimg.com/media/EKkgyw0UEAAJfv_.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EKkgyw0UEAAJfv_.jpg', 'url': 'https://t.co/tBo6ApdEgz', 'display_url': 'pic.twitter.com/tBo6ApdEgz', 'expanded_url': 'https://twitter.com/WSUPopcornGuy/status/1200526836834291713/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 956, 'resize': 'fit'}, 'large': {'w': 1920, 'h': 1530, 'resize': 'fit'}, 'small': {'w': 680, 'h': 542, 'resize': 'fit'}}}]}",WSUPopcornGuy,Twitter for iPhone,,2767466826,en,http://pbs.twimg.com/media/EKkgyw0UEAAJfv_.jpg
1200526756244910080,2019-11-29 21:27:38+00:00,2,0,0,0,Some days there are real perks to working in a theater. #GoCougs #AppleCup #techlife. https://t.co/9RuHqLRdjy,"{'hashtags': [{'text': 'GoCougs', 'indices': [56, 64]}, {'text': 'AppleCup', 'indices': [65, 74]}, {'text': 'techlife', 'indices': [75, 84]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1200526748951011328, 'id_str': '1200526748951011328', 'indices': [86, 109], 'media_url': 'http://pbs.twimg.com/media/EKkgt66UYAAu3Lh.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EKkgt66UYAAu3Lh.jpg', 'url': 'https://t.co/9RuHqLRdjy', 'display_url': 'pic.twitter.com/9RuHqLRdjy', 'expanded_url': 'https://twitter.com/HatleyRebecca/status/1200526756244910080/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 900, 'resize': 'fit'}, 'large': {'w': 1440, 'h': 1080, 'resize': 'fit'}, 'small': {'w': 680, 'h': 510, 'resize': 'fit'}}}]}",bckstgprincess,Twitter for iPhone,,714508251912536064,en,http://pbs.twimg.com/media/EKkgt66UYAAu3Lh.jpg
1200526747445235713,2019-11-29 21:27:35+00:00,2,0,0,0,Go Dawgs!  #purplereign https://t.co/B5BT5ZsRP6,"{'hashtags': [{'text': 'purplereign', 'indices': [11, 23]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1200526728839360512, 'id_str': '1200526728839360512', 'indices': [24, 47], 'media_url': 'http://pbs.twimg.com/media/EKkgsv_U8AAl_QK.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EKkgsv_U8AAl_QK.jpg', 'url': 'https://t.co/B5BT5ZsRP6', 'display_url': 'pic.twitter.com/B5BT5ZsRP6', 'expanded_url': 'https://twitter.com/ryanactor/status/1200526747445235713/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 510, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1536, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 900, 'resize': 'fit'}}}]}",ryanactor,Twitter for Android,,247148274,en,http://pbs.twimg.com/media/EKkgsv_U8AAl_QK.jpg
1200526732610039811,2019-11-29 21:27:32+00:00,3,0,0,0,#purplereign https://t.co/qPhhFnL7eD,"{'hashtags': [{'text': 'purplereign', 'indices': [0, 12]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1200525541536780288, 'id_str': '1200525541536780288', 'indices': [13, 36], 'media_url': 'http://pbs.twimg.com/media/EKkfno8VUAA_GGj.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EKkfno8VUAA_GGj.jpg', 'url': 'https://t.co/qPhhFnL7eD', 'display_url': 'pic.twitter.com/qPhhFnL7eD', 'expanded_url': 'https://twitter.com/MsCZen/status/1200526732610039811/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 680, 'h': 510, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 2048, 'h': 1536, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 900, 'resize': 'fit'}}}]}",MsCZen,Twitter for Android,,406439880,qme,http://pbs.twimg.com/media/EKkfno8VUAA_GGj.jpg
